id;laundry_machine_id;name;subprogram;time;spin;pre_wash;protect
1127;4;Koch-/Buntwäsche;Schranktrocken;75;null;null;true
1128;4;Koch-/Buntwäsche;Schranktrocken;75;null;null;false
1129;4;Koch-/Buntwäsche;Bügelfeucht;75;null;null;true
1130;4;Koch-/Buntwäsche;Bügelfeucht;75;null;null;false
1131;4;Koch-/Buntwäsche;Mangelfeucht;75;null;null;true
1132;4;Koch-/Buntwäsche;Mangelfeucht;75;null;null;false
1133;4;Pflegeleicht;Schranktrocken+;75;null;null;true
1134;4;Pflegeleicht;Schranktrocken+;75;null;null;false
1135;4;Pflegeleicht;Schranktrocken;75;null;null;true
1136;4;Pflegeleicht;Schranktrocken;75;null;null;false
1137;4;Pflegeleicht;Bügelfeucht;75;null;null;true
1138;4;Pflegeleicht;Bügelfeucht;75;null;null;false
1139;4;Zeitwahl;Lüften warm;75;null;null;true
1140;4;Zeitwahl;Lüften warm;75;null;null;false
1141;4;Zeitwahl;Lüften kalt;75;null;null;true
1142;4;Zeitwahl;Lüften kalt;75;null;null;false
1143;4;Finish Wolle;null;75;null;null;null
1144;4;Glätten;null;75;null;null;null
1145;4;Frottierwäsche;null;75;null;null;null
1146;4;Jeans;null;75;null;null;null
1147;4;Oberhemden;null;75;null;null;null
1148;4;Outdoor;null;75;null;null;null
1149;4;Imprägnieren;null;75;null;null;null
1150;4;Kopfkissen;null;75;null;null;null
1151;4;Feinwäsche;null;75;null;null;null
1152;4;Korb Koch-/Bunt;null;75;null;null;null
1153;4;Korb sensitiv;null;75;null;null;null
1154;4;Finish Seide;null;75;null;null;null
1155;4;Reaktivierung;null;75;null;null;null
1156;5;Koch-/Buntwäsche;Schranktrocken+;75;null;null;true
1157;5;Koch-/Buntwäsche;Schranktrocken+;75;null;null;false
1158;5;Koch-/Buntwäsche;Schranktrocken;75;null;null;true
1159;5;Koch-/Buntwäsche;Schranktrocken;75;null;null;false
1160;5;Koch-/Buntwäsche;Bügelfeucht;75;null;null;true
1161;5;Koch-/Buntwäsche;Bügelfeucht;75;null;null;false
1162;5;Koch-/Buntwäsche;Mangelfeucht;75;null;null;true
1163;5;Koch-/Buntwäsche;Mangelfeucht;75;null;null;false
1164;5;Pflegeleicht;Schranktrocken+;75;null;null;true
1165;5;Pflegeleicht;Schranktrocken+;75;null;null;false
1166;5;Pflegeleicht;Schranktrocken;75;null;null;true
1167;5;Pflegeleicht;Schranktrocken;75;null;null;false
1168;5;Pflegeleicht;Bügelfeucht;75;null;null;true
1169;5;Pflegeleicht;Bügelfeucht;75;null;null;false
1170;5;Zeitwahl;Lüften warm;75;null;null;true
1171;5;Zeitwahl;Lüften warm;75;null;null;false
1172;5;Zeitwahl;Lüften kalt;75;null;null;true
1173;5;Zeitwahl;Lüften kalt;75;null;null;false
1174;5;Finish Wolle;null;75;null;null;null
1175;5;Glätten;null;75;null;null;null
1176;5;Frottierwäsche;null;75;null;null;null
1177;5;Jeans;null;75;null;null;null
1178;5;Oberhemden;null;75;null;null;null
1179;5;Outdoor;null;75;null;null;null
1180;5;Imprägnieren;null;75;null;null;null
1181;5;Kopfkissen;null;75;null;null;null
1182;5;Feinwäsche;null;75;null;null;null
1183;5;Korb Koch-/Bunt;null;75;null;null;null
1184;5;Korb sensitiv;null;75;null;null;null
1185;5;Finish Seide;null;75;null;null;null
1186;5;Reaktivierung;null;75;null;null;null
